key,0,1,2,3,4,5,6,7,8,9,10,11
304,2,1,2,0,0,"/targetline","","/目標線 子命令
/targetline
顯示目標線。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟目標線顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉目標線顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
305,2,1,2,0,0,"/linkline","","/聯繫線 子命令
/linkline
顯示聯繫線。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟聯繫線顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉聯繫線顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
306,2,1,2,0,0,"/autotarget","","/自動選中 子命令
/autotarget
開啟「未選中目標時自動選中」的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟自動選中功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉自動選中功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
307,2,1,2,0,0,"/displayhead","","/顯示頭部裝備 子命令
/displayhead
顯示自己的頭部裝備。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟頭部裝備顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉頭部裝備顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
308,2,1,2,0,0,"/displayarms","","/顯示武器 子命令
/displayarms
收回武器時顯示自己的主手裝備及副手裝備。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟武器顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉武器顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
309,2,1,2,0,0,"/autosheathe","/ashathe","/自動收回武器 子命令
/autosheathe、/ashathe
開啟自動收回武器的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟武器自動收回功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉武器自動收回功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
310,2,1,2,0,0,"/targetself","","/選中自己 子命令
/targetself
開啟可以選中自己作為目標的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟選中自己功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉選中自己功能。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
311,2,1,2,0,0,"/groundclick","","/場景點擊 子命令
/groundclick
開啟點擊場景取消選中目標的功能。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換","","",36,0
312,4,3,2,2,2,"/chatlog","","/聊天視窗 子命令
/chatlog
對聊天視窗進行設定。
>>子命令
<If(Equal(PlayerParameter(75),1))><UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>字型(fontsize) 數值<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　調整字型大小。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在聊天欄中開啟時間顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在聊天欄中關閉時間顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在聊天欄中切換是否顯示時間。
<Else/><UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>字型(fontsize) 聊天欄編號 數值<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　調整指定編號聊天欄中的字型大小。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 聊天欄編號 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在指定編號聊天欄中開啟時間顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 聊天欄編號 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在指定編號聊天欄中關閉時間顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 聊天欄編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在指定編號聊天欄中切換是否顯示時間。
</If><UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 12<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以12小時制顯示時間。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 24<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以24小時制顯示時間。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 本地(local)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將顯示時間切換到本地系統基準。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>時間(time) 伺服器(server)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將顯示時間切換到伺服器系統基準。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>提示音(call) 聊天頻道名 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　收到指定聊天頻道的消息時開啟音效提示，省略聊天頻道名會預設為悄悄話頻道。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>提示音(call) 聊天頻道名 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　收到指定聊天頻道的消息時關閉音效提示，省略聊天頻道名會預設為悄悄話頻道。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>提示音(call) 聊天頻道名 音效編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　收到指定聊天頻道的消息時響起指定編號的音效，省略聊天頻道名會預設為悄悄話頻道。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>提示音(call) 聊天頻道名<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　切換收到指定聊天頻道的消息時是否開啟音效，省略聊天頻道名會預設為悄悄話頻道。
【指定聊天頻道名】
他人對自己做出的情感動作(emote)　悄悄話(tell)　小隊(party)　部隊(freecompany)　團隊(alliance)　通訊貝1～8(linkshell1～8) 新人(beginner)　戰隊(pvpteam)　跨服貝1～8(cwlinkshell1～8)","","",36,0
313,3,2,2,2,0,"/battleeffect","","/戰鬥特效 目標 類型
/battleeffect
對角色設定中的「戰鬥特效」進行設定。
>>目標
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>自己(self)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以「自己」為目標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>小隊(party)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以「小隊」為目標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>他人(other)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以「他人」為目標。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>敵人(enemypc)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　以「對戰時的敵方玩家」為目標。
>>類型
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>全部(all)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定為「完全顯示」。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>簡單(simple)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定為「簡單顯示」。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
設定為「不顯示」。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在「完全顯示」和「不顯示」之間切換。","","",228,0
314,3,2,4,2,0,"/hud","","/指定視窗視窗名 子命令
/hud
設定是否顯示指定的介面視窗。
>>視窗名
目標情報(TargetInfo,target)
目標情報：體力欄(TargetInfo:HP)
目標情報：詠唱欄(TargetInfo:CastBar)
目標情報：狀態效果(TargetInfo:Status)
焦點目標情報(FocusTarget,focus)
小隊列表(PartyList,party)
敵對列表(EnemyList,enemy)
角色參數(MyParam,param)
導向地圖(NaviMap,navi)
快捷指令(MainCommand,main)
基本情報(GeneralInfo,dtr)
所持金幣(CurrencyStatus,gil)
背包略縮圖(ItemSign,bag)
任務情報(ToDoList,todo)
道具幫助(ItemHelp,item)
技能幫助(ActionHelp,action)
極限槽(LimitGauge,limit)
經驗值欄(ExpBar,exp)
狀態效果(BuffDebuffStatus,buff)
狀態效果：強化狀態(Status:Buff)
狀態效果：前置條件狀態(Status:Trigger)
狀態效果：弱化狀態(Status:Debuff)
狀態效果：其他狀態(Status:Other)
團隊列表1(AllianceList1,alist1)
團隊列表2(AllianceList2,alist2)
熱鍵欄1～10(Hotbar1～10)
特殊熱鍵欄(HotbarEx)
十字熱鍵欄(Crosshotbar)
主線嚮導(ScenarioGuide)
高壓乙太(CompressedAether)
紛爭前線：戰意槽(Frontline:BattleGauge)
烈羽爭鋒：車站情報(RivalWings:Station)
烈羽爭鋒：團隊列表(RivalWings:Alliance)
烈羽爭鋒：哥布林傭兵情報(RivalWings:Mercenary)

>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　開啟指定視窗顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉指定視窗顯示。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無子命令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟和關閉之間切換。
>>示例
/指定視窗 基本情報
令基本情報視窗在開啟和關閉之間切換。","","",32,0
315,6,3,2,3,7,"/hotbar","","/熱鍵欄 子命令
/hotbar
對熱鍵欄進行操作及設定。只能在非對戰區域內使用。
>>子命令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>設定(set)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>技能(action) 技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定技能設定到編號1熱鍵欄的編號2位置上。編號1可以用「當前(current)」來表示當前熱鍵欄1位置的熱鍵欄。省略編號2會預設為設定到編號最小的空位上。兩個編號都省略則會預設設定到編號最小熱鍵欄的編號最小空位上。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>青魔法技能(blueaction) 青魔法名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定青魔法設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通技能(general) 共通技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定共通技能設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>道具(item) 道具名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定道具設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>情感動作(emote) 情感動作名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定情感動作設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>搭檔(buddy) 搭檔技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定搭檔技能設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>召喚獸(pet) 召喚獸技能名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定召喚獸技能設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>寵物(minion) 寵物名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定寵物設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>坐騎(mount) 坐騎名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定坐騎設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>標記(marking) 標記名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定標記設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>場景標記(waymark) 場景標記名 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定場景標記設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>更換(change) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的熱鍵欄切換到預設熱鍵欄1的位置。編號用「下一個(next)」或「上一個(prev)」可以將當前熱鍵欄1位置所表示的技能切換到上一組或者下一組熱鍵。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>複製(copy) 職業名1 編號1 職業名2 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將職業名1的編號1熱鍵欄的內容複製到職業名2的編號2熱鍵欄上。職業名設定為「當前(current)」時會指定當前的職業。職業名設定為「共通(share)」時會指定共通熱鍵欄。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>顯示(display) 編號 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　顯示指定編號的熱鍵欄。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>顯示(display) 編號 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉顯示指定編號的熱鍵欄。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>顯示(display) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在顯示和不顯示之間切換。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號 開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的熱鍵欄設定成全職業共通。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號 關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將指定編號的熱鍵欄從全職業共通改為當前職業專用。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>共通(share) 編號<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　設定指定編號的熱鍵欄在當前職業專用和全職業共通之間切換。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>清除(remove) 編號1 編號2<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　解除編號1熱鍵欄編號2位置上的技能或用戶巨集指令。編號2設定為「全部(all)」的時候會將該熱鍵欄上的所有指令都解除。

>>示例
/熱鍵欄 設定 隨機坐騎 1 1
將「隨機坐騎」放入熱鍵欄1的位置1中。
/熱鍵欄 更換 2
將熱鍵欄2的內容切換到預設熱鍵欄1的位置。","","",36,0
